Trans_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Total_Revenue,Unit_Cost,Category_Name,Avg_Region_Shipping_Cost,Shipping_Cost,Category,Avg_Monthly_Category_Marketing_Cost,Marketing_Cost,Net_Profit
21512,2023-04-22 09:01:00,4.0,137,400,1,2200.0,1422.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21513,2024-02-01 12:31:00,12.0,121,749,1,800.0,526.0,Smartphones,541.75,541.75,Smartphones,,,
21514,2023-10-26 15:19:00,5.0,118,741,3,10500.0,2473.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21515,2025-12-25 15:30:00,2.0,110,796,1,24000.0,15039.0,Computers,992.3333333333334,992.3333333333334,,,,
21516,2025-02-11 11:06:00,3.0,137,966,2,4400.0,1422.0,Printers,488.0,488.0,Printers,,,
21517,2025-09-04 19:20:00,7.0,121,416,2,1600.0,526.0,Smartphones,488.0,488.0,Smartphones,,,
21518,2025-04-08 15:36:00,11.0,137,169,1,2200.0,1422.0,Printers,488.0,488.0,Printers,,,
21519,2024-05-28 18:16:00,3.0,130,360,1,130000.0,83075.0,Cameras,488.0,488.0,Cameras,,,
21520,2025-08-16 12:01:00,1.0,136,1189,3,7500.0,1606.0,Printers,541.75,541.75,Printers,,,
21521,2025-09-05 13:14:00,4.0,109,62,1,42000.0,31127.0,Computers,541.75,541.75,Computers,,,
21522,2025-03-03 12:59:00,7.0,121,634,2,1600.0,526.0,Smartphones,488.0,488.0,Smartphones,,,
21523,2023-10-30 09:33:00,7.0,109,1138,1,42000.0,31127.0,Computers,992.3333333333334,992.3333333333334,Computers,,,
21524,2023-06-22 18:34:00,3.0,118,282,1,3500.0,2473.0,Smartphones,541.75,541.75,Smartphones,,,
21525,2024-07-02 14:32:00,6.0,118,1033,3,10500.0,2473.0,Smartphones,,,Smartphones,,,
21526,2023-06-25 17:35:00,3.0,135,402,1,12000.0,8606.0,Printers,488.0,488.0,Printers,,,
21527,2024-10-09 18:56:00,1.0,120,724,1,1500.0,1029.0,Smartphones,541.75,541.75,Smartphones,,,
21528,2025-11-10 13:39:00,12.0,118,178,3,10500.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
21529,2024-12-10 11:52:00,12.0,134,1034,1,28000.0,17855.0,Printers,488.0,488.0,Printers,,,
21530,2023-11-21 11:37:00,10.0,120,1070,1,1500.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
21531,2023-03-01 12:47:00,9.0,102,740,1,195000.0,141052.0,Computers,488.0,488.0,Computers,,,
21532,2024-08-16 12:31:00,3.0,113,472,1,58000.0,37157.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21533,2024-10-04 18:55:00,8.0,128,286,1,58000.0,37743.0,Cameras,,,Cameras,,,
21534,2024-11-01 17:43:00,11.0,136,983,1,2500.0,1606.0,Printers,488.0,488.0,,,,
21535,2025-05-24 10:04:00,12.0,121,618,2,1600.0,526.0,Smartphones,488.0,488.0,Smartphones,,,
21536,2023-05-30 20:40:00,7.0,137,57,1,2200.0,1422.0,Printers,541.75,541.75,Printers,,,
21537,2023-09-05 16:15:00,6.0,119,320,1,2800.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21538,2025-07-01 16:31:00,1.0,125,327,2,9000.0,3086.0,Audio,992.3333333333334,992.3333333333334,Audio,,,
21539,2023-06-18 16:29:00,4.0,121,414,3,2400.0,526.0,Smartphones,,,Smartphones,,,
21540,2025-11-21 10:22:00,1.0,115,86,1,230000.0,161913.0,Smartphones,488.0,488.0,Smartphones,,,
21541,2024-05-31 14:30:00,8.0,119,1020,1,2800.0,1695.0,Smartphones,488.0,488.0,Smartphones,,,
21542,2023-02-01 20:37:00,1.0,114,258,1,75000.0,53367.0,Smartphones,488.0,488.0,Smartphones,,,
21543,2025-03-15 18:35:00,1.0,125,1080,2,9000.0,3086.0,Audio,488.0,488.0,Audio,,,
21544,2024-09-12 13:55:00,1.0,113,1129,1,58000.0,37157.0,Smartphones,488.0,488.0,Smartphones,,,
21545,2024-08-08 10:17:00,10.0,137,426,2,4400.0,1422.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21546,2023-03-30 20:26:00,5.0,135,868,1,12000.0,8606.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21547,2023-07-01 12:02:00,4.0,134,360,1,28000.0,17855.0,Printers,488.0,488.0,Printers,,,
21548,2023-10-15 10:55:00,2.0,124,660,1,48000.0,33033.0,Audio,,,Audio,,,
21549,2025-07-22 16:52:00,7.0,125,1077,5,22500.0,3086.0,Audio,,,Audio,,,
21550,2025-09-13 18:34:00,9.0,110,937,1,24000.0,15039.0,Computers,488.0,488.0,Computers,,,
21551,2025-12-18 15:21:00,4.0,136,712,3,7500.0,1606.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21552,2024-05-03 19:58:00,7.0,132,1004,1,38000.0,23961.0,Printers,,,Printers,,,
21553,2023-02-19 12:56:00,5.0,120,344,1,1500.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
21554,2023-06-29 16:18:00,5.0,113,54,1,58000.0,37157.0,Smartphones,488.0,488.0,Smartphones,,,
21555,2024-01-07 15:05:00,4.0,125,984,2,9000.0,3086.0,Audio,488.0,488.0,Audio,,,
21556,2024-06-22 13:53:00,1.0,118,1059,2,7000.0,2473.0,Smartphones,541.75,541.75,Smartphones,,,
21557,2024-10-26 16:52:00,6.0,125,542,3,13500.0,3086.0,Audio,488.0,488.0,Audio,,,
21558,2024-07-05 13:56:00,4.0,125,839,2,9000.0,3086.0,Audio,,,Audio,,,
21559,2024-03-14 10:34:00,6.0,107,170,1,65000.0,40453.0,Computers,488.0,488.0,Computers,,,
21560,2024-10-02 09:20:00,5.0,125,927,1,4500.0,3086.0,Audio,488.0,488.0,Audio,,,
21561,2025-07-10 11:32:00,1.0,137,906,2,4400.0,1422.0,Printers,541.75,541.75,Printers,,,
21562,2023-09-09 12:37:00,2.0,117,69,1,290000.0,209699.0,Smartphones,541.75,541.75,Smartphones,,,
21563,2024-04-13 09:50:00,4.0,109,92,1,42000.0,31127.0,Computers,,,Computers,,,
21564,2023-06-07 15:09:00,4.0,119,733,2,5600.0,1695.0,Smartphones,,,Smartphones,,,
21565,2023-12-04 11:23:00,2.0,135,252,1,12000.0,8606.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21566,2024-01-08 17:10:00,3.0,121,156,1,800.0,526.0,Smartphones,,,,,,
21567,2025-07-04 19:15:00,5.0,135,938,1,12000.0,8606.0,Printers,,,Printers,,,
21568,2025-10-04 20:12:00,7.0,135,265,1,12000.0,8606.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21569,2023-04-18 17:23:00,8.0,137,972,1,2200.0,1422.0,Printers,541.75,541.75,Printers,,,
21570,2025-01-19 11:58:00,1.0,136,741,3,7500.0,1606.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21571,2023-11-15 15:01:00,1.0,125,579,1,4500.0,3086.0,Audio,488.0,488.0,Audio,,,
21572,2025-09-30 17:15:00,5.0,120,640,1,1500.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
21573,2025-10-22 10:13:00,11.0,125,938,1,4500.0,3086.0,Audio,,,Audio,,,
21574,2025-04-01 13:48:00,4.0,118,163,1,3500.0,2473.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21575,2024-12-17 16:55:00,6.0,109,744,1,42000.0,31127.0,Computers,,,Computers,,,
21576,2025-07-24 14:01:00,4.0,137,128,1,2200.0,1422.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21577,2024-12-27 20:22:00,1.0,115,352,1,230000.0,161913.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21578,2023-01-13 10:35:00,1.0,137,1026,2,4400.0,1422.0,Printers,488.0,488.0,Printers,,,
21579,2025-01-14 09:34:00,3.0,120,351,2,3000.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
21580,2024-01-17 16:55:00,1.0,128,182,1,58000.0,37743.0,Cameras,992.3333333333334,992.3333333333334,Cameras,,,
21581,2023-08-31 19:49:00,1.0,123,361,1,9500.0,7113.0,Audio,488.0,488.0,Audio,,,
21582,2025-12-04 11:46:00,3.0,109,6,1,42000.0,31127.0,Computers,488.0,488.0,,,,
21583,2025-01-03 15:53:00,5.0,120,251,1,1500.0,1029.0,Smartphones,541.75,541.75,Smartphones,,,
21584,2024-07-02 17:09:00,4.0,121,1041,2,1600.0,526.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21585,2023-03-31 19:35:00,4.0,118,254,1,3500.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
21586,2025-07-07 12:48:00,7.0,107,823,1,65000.0,40453.0,Computers,992.3333333333334,992.3333333333334,,,,
21587,2023-10-01 14:37:00,6.0,109,1137,1,42000.0,31127.0,Computers,,,Computers,,,
21588,2024-07-11 19:17:00,5.0,118,304,2,7000.0,2473.0,Smartphones,541.75,541.75,Smartphones,,,
21589,2025-08-02 15:53:00,1.0,132,715,1,38000.0,23961.0,Printers,541.75,541.75,Printers,,,
21590,2025-01-04 11:49:00,3.0,136,840,2,5000.0,1606.0,Printers,488.0,488.0,Printers,,,
21591,2025-08-05 18:24:00,5.0,120,765,1,1500.0,1029.0,Smartphones,,,Smartphones,,,
21592,2023-05-29 11:02:00,3.0,130,61,1,130000.0,83075.0,Cameras,488.0,488.0,Cameras,,,
21593,2023-08-17 10:14:00,1.0,118,1120,1,3500.0,2473.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21594,2023-08-01 12:50:00,4.0,127,833,1,9500.0,6907.0,Audio,992.3333333333334,992.3333333333334,Audio,,,
21595,2023-12-11 19:39:00,3.0,111,185,1,185000.0,117065.0,Smartphones,488.0,488.0,Smartphones,,,
21596,2023-11-02 19:59:00,4.0,124,522,1,48000.0,33033.0,Audio,488.0,488.0,Audio,,,
21597,2023-07-18 11:49:00,4.0,121,760,3,2400.0,526.0,Smartphones,488.0,488.0,Smartphones,,,
21598,2023-10-31 11:43:00,8.0,118,777,3,10500.0,2473.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21599,2024-05-19 10:03:00,5.0,129,515,1,68000.0,46007.0,Cameras,,,Cameras,,,
21600,2025-09-30 10:28:00,9.0,135,945,1,12000.0,8606.0,Printers,541.75,541.75,Printers,,,
21601,2023-06-21 20:23:00,2.0,137,569,3,6600.0,1422.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21602,2023-11-21 14:06:00,5.0,131,552,1,360000.0,218747.0,Cameras,992.3333333333334,992.3333333333334,Cameras,,,
21603,2024-02-06 13:56:00,4.0,125,110,5,22500.0,3086.0,Audio,,,Audio,,,
21604,2025-05-12 11:58:00,3.0,126,685,1,24000.0,17991.0,Audio,488.0,488.0,Audio,,,
21605,2023-09-21 17:48:00,12.0,137,890,1,2200.0,1422.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21606,2025-04-13 10:46:00,4.0,118,665,3,10500.0,2473.0,Smartphones,541.75,541.75,Smartphones,,,
21607,2023-09-11 11:26:00,4.0,137,832,1,2200.0,1422.0,Printers,541.75,541.75,Printers,,,
21608,2025-10-31 17:43:00,3.0,128,931,1,58000.0,37743.0,Cameras,992.3333333333334,992.3333333333334,Cameras,,,
21609,2023-11-30 19:10:00,7.0,113,1024,1,58000.0,37157.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21610,2023-12-21 18:37:00,2.0,137,15,3,6600.0,1422.0,Printers,488.0,488.0,Printers,,,
21611,2025-09-08 13:53:00,2.0,136,340,2,5000.0,1606.0,Printers,488.0,488.0,Printers,,,
21612,2023-08-05 12:08:00,9.0,125,875,3,13500.0,3086.0,Audio,488.0,488.0,Audio,,,
21613,2023-12-28 09:22:00,7.0,119,57,1,2800.0,1695.0,Smartphones,541.75,541.75,Smartphones,,,
21614,2025-08-05 18:42:00,7.0,136,719,1,2500.0,1606.0,Printers,541.75,541.75,Printers,,,
21615,2023-12-31 19:28:00,2.0,120,662,3,4500.0,1029.0,Smartphones,541.75,541.75,Smartphones,,,
21616,2023-11-18 18:55:00,2.0,108,456,1,48000.0,31082.0,Computers,992.3333333333334,992.3333333333334,Computers,,,
21617,2025-12-01 15:29:00,8.0,126,742,1,24000.0,17991.0,Audio,,,Audio,,,
21618,2023-09-10 15:49:00,11.0,119,385,3,8400.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21619,2024-02-07 12:53:00,1.0,127,625,1,9500.0,6907.0,Audio,488.0,488.0,Audio,,,
21620,2024-08-09 20:53:00,2.0,118,466,2,7000.0,2473.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21621,2024-07-02 20:12:00,9.0,130,614,1,130000.0,83075.0,Cameras,488.0,488.0,Cameras,,,
21622,2025-02-11 18:56:00,10.0,128,939,1,58000.0,37743.0,Cameras,541.75,541.75,Cameras,,,
21623,2023-10-16 19:21:00,1.0,118,1159,1,3500.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
21624,2024-07-17 10:06:00,12.0,108,236,1,48000.0,31082.0,Computers,,,Computers,,,
21625,2024-07-19 18:50:00,6.0,118,229,3,10500.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
21626,2025-07-02 13:46:00,5.0,112,277,1,38000.0,25796.0,Smartphones,,,Smartphones,,,
21627,2024-05-29 13:33:00,7.0,136,133,3,7500.0,1606.0,Printers,,,Printers,,,
21628,2023-07-14 13:43:00,10.0,123,158,1,9500.0,7113.0,Audio,488.0,488.0,Audio,,,
21629,2025-04-11 19:35:00,8.0,137,78,5,11000.0,1422.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21630,2023-02-07 09:16:00,7.0,127,151,1,9500.0,6907.0,Audio,541.75,541.75,Audio,,,
21631,2025-11-10 19:20:00,9.0,129,866,1,68000.0,46007.0,Cameras,488.0,488.0,Cameras,,,
21632,2023-01-03 17:46:00,6.0,125,160,2,9000.0,3086.0,Audio,488.0,488.0,Audio,,,
21633,2024-08-17 13:46:00,2.0,118,585,1,3500.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
21634,2024-09-15 20:03:00,7.0,128,126,1,58000.0,37743.0,Cameras,992.3333333333334,992.3333333333334,Cameras,,,
21635,2025-03-22 12:46:00,2.0,119,637,5,14000.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21636,2024-09-24 09:27:00,2.0,135,494,1,12000.0,8606.0,Printers,488.0,488.0,Printers,,,
21637,2025-03-25 18:43:00,8.0,120,809,1,1500.0,1029.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21638,2024-02-19 19:52:00,1.0,118,424,1,3500.0,2473.0,Smartphones,541.75,541.75,Smartphones,,,
21639,2025-08-15 19:09:00,1.0,121,556,2,1600.0,526.0,Smartphones,541.75,541.75,Smartphones,,,
21640,2023-06-14 18:29:00,1.0,120,614,3,4500.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
21641,2024-08-10 14:28:00,6.0,110,732,1,24000.0,15039.0,Computers,541.75,541.75,Computers,,,
21642,2025-09-02 18:16:00,4.0,137,768,1,2200.0,1422.0,Printers,488.0,488.0,Printers,,,
21643,2024-07-04 16:17:00,1.0,126,1154,1,24000.0,17991.0,Audio,488.0,488.0,Audio,,,
21644,2024-09-15 11:24:00,2.0,125,790,3,13500.0,3086.0,Audio,488.0,488.0,Audio,,,
21645,2023-01-21 11:38:00,3.0,118,1069,2,7000.0,2473.0,Smartphones,541.75,541.75,Smartphones,,,
21646,2023-08-20 19:27:00,5.0,110,1005,1,24000.0,15039.0,Computers,488.0,488.0,Computers,,,
21647,2024-04-11 18:10:00,6.0,120,854,3,4500.0,1029.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21648,2024-06-08 10:58:00,1.0,136,170,1,2500.0,1606.0,Printers,488.0,488.0,Printers,,,
21649,2024-09-29 18:35:00,7.0,137,772,3,6600.0,1422.0,Printers,541.75,541.75,Printers,,,
21650,2024-04-29 19:42:00,7.0,126,212,1,24000.0,17991.0,Audio,488.0,488.0,Audio,,,
21651,2025-12-11 14:50:00,3.0,119,570,3,8400.0,1695.0,Smartphones,541.75,541.75,Smartphones,,,
21652,2024-03-26 18:26:00,3.0,101,571,1,260000.0,167880.0,Computers,488.0,488.0,Computers,,,
21653,2025-03-30 09:53:00,2.0,129,875,1,68000.0,46007.0,Cameras,488.0,488.0,,,,
21654,2023-10-14 20:36:00,1.0,109,131,1,42000.0,31127.0,Computers,992.3333333333334,992.3333333333334,Computers,,,
21655,2024-03-30 20:37:00,5.0,136,1049,1,2500.0,1606.0,Printers,488.0,488.0,Printers,,,
21656,2025-12-13 10:27:00,1.0,125,251,2,9000.0,3086.0,Audio,541.75,541.75,Audio,,,
21657,2023-07-11 19:18:00,4.0,136,464,2,5000.0,1606.0,Printers,488.0,488.0,Printers,,,
21658,2023-06-24 16:04:00,5.0,118,321,1,3500.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
21659,2024-03-19 16:38:00,7.0,102,24,1,195000.0,141052.0,Computers,992.3333333333334,992.3333333333334,Computers,,,
21660,2025-07-28 20:24:00,4.0,136,365,1,2500.0,1606.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21661,2025-06-27 20:02:00,7.0,119,77,3,8400.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21662,2024-05-17 13:45:00,1.0,125,1127,3,13500.0,3086.0,Audio,992.3333333333334,992.3333333333334,,,,
21663,2024-08-08 19:48:00,3.0,125,248,1,4500.0,3086.0,Audio,541.75,541.75,Audio,,,
21664,2023-09-02 19:49:00,6.0,101,665,1,260000.0,167880.0,Computers,541.75,541.75,Computers,,,
21665,2025-02-15 12:45:00,2.0,133,452,1,45000.0,32905.0,Printers,541.75,541.75,Printers,,,
21666,2023-02-24 17:13:00,1.0,118,289,3,10500.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
21667,2024-04-03 09:53:00,3.0,118,955,3,10500.0,2473.0,Smartphones,,,Smartphones,,,
21668,2025-12-17 19:54:00,5.0,120,817,2,3000.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
21669,2024-09-25 19:28:00,10.0,123,963,1,9500.0,7113.0,Audio,,,Audio,,,
21670,2023-03-12 17:42:00,9.0,121,765,2,1600.0,526.0,Smartphones,,,Smartphones,,,
21671,2025-03-11 10:44:00,5.0,116,1065,1,145000.0,90588.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21672,2024-08-06 11:22:00,8.0,101,61,1,260000.0,167880.0,Computers,488.0,488.0,Computers,,,
21673,2025-01-01 16:43:00,1.0,121,173,1,800.0,526.0,Smartphones,541.75,541.75,Smartphones,,,
21674,2025-03-10 19:04:00,2.0,121,748,3,2400.0,526.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21675,2024-01-26 19:38:00,3.0,119,435,3,8400.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,,,,
21676,2024-09-06 16:27:00,12.0,120,173,1,1500.0,1029.0,Smartphones,541.75,541.75,Smartphones,,,
21677,2023-11-07 09:34:00,3.0,125,681,2,9000.0,3086.0,Audio,,,Audio,,,
21678,2023-03-10 10:41:00,1.0,107,364,1,65000.0,40453.0,Computers,992.3333333333334,992.3333333333334,Computers,,,
21679,2023-08-28 14:35:00,9.0,120,336,1,1500.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
21680,2025-04-15 13:56:00,11.0,127,949,1,9500.0,6907.0,Audio,992.3333333333334,992.3333333333334,Audio,,,
21681,2025-07-28 14:22:00,1.0,136,78,3,7500.0,1606.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21682,2023-04-10 17:28:00,5.0,121,474,2,1600.0,526.0,Smartphones,,,Smartphones,,,
21683,2023-06-10 15:52:00,1.0,136,11,1,2500.0,1606.0,Printers,488.0,488.0,Printers,,,
21684,2023-09-02 09:37:00,7.0,121,729,3,2400.0,526.0,Smartphones,,,Smartphones,,,
21685,2023-07-24 12:36:00,4.0,111,370,1,185000.0,117065.0,Smartphones,,,Smartphones,,,
21686,2023-03-11 18:43:00,2.0,125,1064,2,9000.0,3086.0,Audio,,,Audio,,,
21687,2025-10-06 12:35:00,12.0,119,22,3,8400.0,1695.0,Smartphones,488.0,488.0,,,,
21688,2025-02-03 12:14:00,4.0,118,503,2,7000.0,2473.0,Smartphones,,,Smartphones,,,
21689,2025-02-10 09:52:00,9.0,121,582,1,800.0,526.0,Smartphones,488.0,488.0,Smartphones,,,
21690,2023-04-14 09:57:00,4.0,108,563,1,48000.0,31082.0,Computers,992.3333333333334,992.3333333333334,Computers,,,
21691,2023-09-29 17:15:00,3.0,126,553,1,24000.0,17991.0,Audio,541.75,541.75,Audio,,,
21692,2024-02-25 12:25:00,4.0,121,180,2,1600.0,526.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21693,2023-09-09 15:27:00,8.0,100,467,1,125000.0,87901.0,Computers,992.3333333333334,992.3333333333334,Computers,,,
21694,2025-01-04 09:38:00,2.0,108,524,1,48000.0,31082.0,Computers,992.3333333333334,992.3333333333334,Computers,,,
21695,2023-01-02 19:54:00,1.0,118,1192,1,3500.0,2473.0,Smartphones,488.0,488.0,Smartphones,,,
21696,2024-09-19 12:49:00,8.0,136,134,1,2500.0,1606.0,Printers,488.0,488.0,Printers,,,
21697,2024-04-12 13:35:00,3.0,118,1066,5,17500.0,2473.0,Smartphones,541.75,541.75,Smartphones,,,
21698,2024-04-29 19:59:00,2.0,136,12,3,7500.0,1606.0,Printers,488.0,488.0,Printers,,,
21699,2023-09-07 19:28:00,2.0,110,468,1,24000.0,15039.0,Computers,,,Computers,,,
21700,2024-07-29 09:55:00,5.0,124,1136,1,48000.0,33033.0,Audio,488.0,488.0,Audio,,,
21701,2024-02-22 20:31:00,3.0,136,436,1,2500.0,1606.0,Printers,488.0,488.0,Printers,,,
21702,2023-07-09 09:28:00,2.0,136,369,5,12500.0,1606.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21703,2025-06-30 16:51:00,4.0,112,1196,1,38000.0,25796.0,Smartphones,,,Smartphones,,,
21704,2024-04-05 20:09:00,1.0,109,1157,1,42000.0,31127.0,Computers,992.3333333333334,992.3333333333334,Computers,,,
21705,2023-07-10 13:06:00,8.0,112,78,1,38000.0,25796.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21706,2023-05-10 17:38:00,3.0,134,563,1,28000.0,17855.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21707,2024-08-15 15:43:00,3.0,134,359,1,28000.0,17855.0,Printers,,,Printers,,,
21708,2023-06-15 10:09:00,6.0,137,699,1,2200.0,1422.0,Printers,,,Printers,,,
21709,2025-09-25 19:54:00,1.0,110,714,1,24000.0,15039.0,Computers,488.0,488.0,Computers,,,
21710,2024-07-16 14:12:00,8.0,137,362,1,2200.0,1422.0,Printers,,,Printers,,,
21711,2023-12-04 09:57:00,2.0,127,424,1,9500.0,6907.0,Audio,541.75,541.75,Audio,,,
21712,2023-08-13 10:01:00,6.0,121,555,5,4000.0,526.0,Smartphones,,,Smartphones,,,
21713,2025-04-30 12:13:00,5.0,132,461,1,38000.0,23961.0,Printers,541.75,541.75,Printers,,,
21714,2024-12-02 15:44:00,4.0,120,46,1,1500.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
21715,2025-09-01 11:07:00,2.0,137,1023,3,6600.0,1422.0,Printers,488.0,488.0,Printers,,,
21716,2023-09-16 14:16:00,10.0,135,122,1,12000.0,8606.0,Printers,541.75,541.75,Printers,,,
21717,2023-03-22 12:30:00,4.0,123,578,1,9500.0,7113.0,Audio,992.3333333333334,992.3333333333334,Audio,,,
21718,2025-03-14 16:25:00,11.0,135,958,1,12000.0,8606.0,Printers,488.0,488.0,Printers,,,
21719,2024-08-10 18:25:00,2.0,107,158,1,65000.0,40453.0,Computers,488.0,488.0,Computers,,,
21720,2023-04-29 19:22:00,5.0,133,1008,1,45000.0,32905.0,Printers,488.0,488.0,Printers,,,
21721,2024-08-28 11:51:00,11.0,119,868,2,5600.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21722,2023-03-05 19:12:00,1.0,137,640,5,11000.0,1422.0,Printers,488.0,488.0,Printers,,,
21723,2023-06-26 12:37:00,1.0,113,254,1,58000.0,37157.0,Smartphones,488.0,488.0,Smartphones,,,
21724,2024-05-23 09:34:00,2.0,136,226,1,2500.0,1606.0,Printers,488.0,488.0,Printers,,,
21725,2025-03-27 11:57:00,4.0,125,891,1,4500.0,3086.0,Audio,992.3333333333334,992.3333333333334,Audio,,,
21726,2024-06-11 12:48:00,1.0,136,162,2,5000.0,1606.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21727,2023-06-21 15:49:00,2.0,118,712,1,3500.0,2473.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21728,2024-04-01 15:15:00,3.0,119,638,1,2800.0,1695.0,Smartphones,541.75,541.75,Smartphones,,,
21729,2024-07-12 12:28:00,2.0,121,744,1,800.0,526.0,Smartphones,,,Smartphones,,,
21730,2024-08-12 17:17:00,6.0,137,1156,1,2200.0,1422.0,Printers,,,Printers,,,
21731,2023-01-30 20:52:00,6.0,113,187,1,58000.0,37157.0,Smartphones,541.75,541.75,Smartphones,,,
21732,2025-04-20 11:21:00,2.0,103,240,1,98000.0,63780.0,Computers,992.3333333333334,992.3333333333334,Computers,,,
21733,2023-08-31 14:29:00,1.0,120,371,1,1500.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
21734,2023-12-29 13:38:00,1.0,119,621,3,8400.0,1695.0,Smartphones,488.0,488.0,Smartphones,,,
21735,2024-04-02 09:13:00,3.0,106,1052,1,320000.0,198987.0,Computers,488.0,488.0,Computers,,,
21736,2025-04-24 10:05:00,1.0,128,708,1,58000.0,37743.0,Cameras,541.75,541.75,Cameras,,,
21737,2025-08-10 15:04:00,2.0,127,466,1,9500.0,6907.0,Audio,992.3333333333334,992.3333333333334,Audio,,,
21738,2025-05-24 13:48:00,8.0,120,550,1,1500.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
21739,2023-05-23 19:46:00,5.0,133,153,1,45000.0,32905.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21740,2024-01-14 14:53:00,8.0,135,952,1,12000.0,8606.0,Printers,488.0,488.0,Printers,,,
21741,2023-02-17 18:59:00,2.0,109,466,1,42000.0,31127.0,Computers,992.3333333333334,992.3333333333334,Computers,,,
21742,2024-09-11 10:05:00,3.0,136,873,1,2500.0,1606.0,Printers,992.3333333333334,992.3333333333334,Printers,,,
21743,2024-11-05 10:12:00,3.0,137,524,2,4400.0,1422.0,Printers,992.3333333333334,992.3333333333334,,,,
21744,2023-08-26 14:58:00,2.0,121,907,2,1600.0,526.0,Smartphones,541.75,541.75,Smartphones,,,
21745,2025-03-20 12:48:00,11.0,121,1023,2,1600.0,526.0,Smartphones,488.0,488.0,Smartphones,,,
21746,2023-01-30 17:06:00,3.0,120,320,3,4500.0,1029.0,Smartphones,992.3333333333334,992.3333333333334,Smartphones,,,
21747,2023-05-02 19:48:00,1.0,137,307,2,4400.0,1422.0,Printers,541.75,541.75,Printers,,,
21748,2025-04-02 17:52:00,1.0,118,1016,1,3500.0,2473.0,Smartphones,,,Smartphones,,,
21749,2025-09-13 16:07:00,2.0,126,55,1,24000.0,17991.0,Audio,,,Audio,,,
21750,2025-12-17 18:57:00,1.0,120,167,1,1500.0,1029.0,Smartphones,488.0,488.0,Smartphones,,,
21751,2023-08-24 10:39:00,3.0,121,80,1,800.0,526.0,Smartphones,488.0,488.0,Smartphones,,,
